cod_municipio,competencia,n_estabelecimentos,leitos,leitos_sus,leitos_uti,leitos_uti_sus
293240,202507,1,30,30,0,0
293240,202508,1,30,30,0,0
293240,202509,1,30,30,0,0
293240,202510,1,30,30,0,0
293240,202511,1,30,30,0,0
293240,202512,1,30,30,0,0
293250,202501,1,47,47,0,0
293250,202502,1,47,47,0,0
293250,202503,1,47,47,0,0
293250,202504,1,47,47,0,0
293250,202505,1,47,47,0,0
293250,202506,1,47,47,0,0
293250,202507,1,47,47,0,0
293250,202508,1,47,47,0,0
293250,202509,1,47,47,0,0
293250,202510,1,47,47,0,0
293250,202511,1,47,47,0,0
293250,202512,1,47,47,0,0
293260,202501,1,36,36,0,0
293260,202502,1,36,36,0,0
293260,202503,1,36,36,0,0
293260,202504,1,36,36,0,0
293260,202505,1,36,36,0,0
293260,202506,1,36,36,0,0
293260,202507,1,36,36,0,0
293260,202508,1,36,36,0,0
293260,202509,1,36,36,0,0
293260,202510,1,36,36,0,0
293260,202511,1,36,36,0,0
293260,202512,1,36,36,0,0
293280,202501,1,27,27,0,0
293280,202502,1,27,27,0,0
293280,202503,1,27,27,0,0
293280,202504,1,27,27,0,0
293280,202505,1,27,27,0,0
293280,202506,1,27,27,0,0
293280,202507,1,27,27,0,0
293280,202508,1,27,27,0,0
293280,202509,1,27,27,0,0
293280,202510,1,27,27,0,0
293280,202511,1,27,27,0,0
293280,202512,1,27,27,0,0
293290,202501,1,100,78,10,0
293290,202502,1,100,78,10,0
293290,202503,1,100,78,10,0
293290,202504,1,100,78,10,0
293290,202505,1,100,78,10,0
293290,202506,1,100,78,10,0
293290,202507,1,100,78,10,0
293290,202508,1,100,78,10,0
293290,202509,1,100,78,10,0
293290,202510,1,100,78,10,0
293290,202511,1,100,78,10,0
293290,202512,1,100,78,10,0
293300,202501,3,72,68,0,0
293300,202502,3,72,68,0,0
293300,202503,3,72,68,0,0
293300,202504,3,72,68,0,0
293300,202505,3,72,68,0,0
293300,202506,3,72,68,0,0
293300,202507,3,72,68,0,0
293300,202508,3,72,68,0,0
293300,202509,3,67,27,0,0
293300,202510,3,67,32,0,0
293300,202511,3,67,32,0,0
293300,202512,3,67,32,0,0
293305,202501,1,21,21,0,0
293305,202502,1,21,21,0,0
293305,202503,1,21,21,0,0
293305,202504,1,21,21,0,0
293305,202505,1,21,21,0,0
293305,202506,1,21,21,0,0
293305,202507,1,21,21,0,0
293305,202508,1,21,21,0,0
293305,202509,1,21,21,0,0
293305,202510,1,21,21,0,0
293305,202511,1,21,21,0,0
293305,202512,1,21,21,0,0
293310,202501,1,30,30,0,0
293310,202502,1,30,30,0,0
293310,202503,1,30,30,0,0
293310,202504,1,30,30,0,0
293310,202505,1,30,30,0,0
293310,202506,1,30,30,0,0
293310,202507,1,30,30,0,0
293310,202508,1,30,30,0,0
293310,202509,1,30,30,0,0
293310,202510,1,30,30,0,0
293310,202511,1,30,30,0,0
293310,202512,1,30,30,0,0
293315,202501,1,17,17,0,0
293315,202502,1,17,17,0,0
293315,202503,1,17,17,0,0
293315,202504,1,17,17,0,0
293315,202505,1,17,17,0,0
293315,202506,1,17,17,0,0
293315,202507,1,17,17,0,0
293315,202508,1,17,17,0,0
293315,202509,1,17,17,0,0
293315,202510,1,17,17,0,0
293315,202511,1,17,17,0,0
293315,202512,1,17,17,0,0
293325,202501,1,16,16,0,0
293325,202502,1,16,16,0,0
293325,202503,1,16,16,0,0
293325,202504,1,16,16,0,0
293325,202505,1,16,16,0,0
293325,202506,1,16,16,0,0
293325,202507,1,16,16,0,0
293325,202508,1,16,16,0,0
293325,202509,1,16,16,0,0
293325,202510,1,16,16,0,0
293325,202511,1,16,16,0,0
293325,202512,1,16,16,0,0
293330,202501,13,1171,844,172,80
293330,202502,13,1171,844,172,80
293330,202503,14,1179,852,172,80
293330,202504,14,1179,852,172,80
293330,202505,14,1181,854,172,80
293330,202506,14,1181,854,172,80
293330,202507,14,1201,854,192,80
293330,202508,14,1201,854,192,80
293330,202509,14,1201,854,192,80
293330,202510,14,1201,854,192,80
293330,202511,14,1201,854,192,80
293330,202512,14,1201,854,192,80
293340,202501,2,45,43,0,0
293340,202502,2,45,43,0,0
293340,202503,2,45,43,0,0
293340,202504,2,45,43,0,0
293340,202505,2,45,43,0,0
293340,202506,2,45,43,0,0
293340,202507,2,45,43,0,0
293340,202508,2,45,43,0,0
293340,202509,2,45,43,0,0
293340,202510,2,45,43,0,0
293340,202511,2,45,43,0,0
293340,202512,2,45,43,0,0
293345,202501,1,30,30,0,0
293345,202502,1,30,30,0,0
293345,202503,1,30,30,0,0
293345,202504,1,30,30,0,0
293345,202505,1,30,30,0,0
293345,202506,1,30,30,0,0
293345,202507,1,30,30,0,0
293345,202508,1,30,30,0,0
293345,202509,1,30,30,0,0
293345,202510,1,30,30,0,0
293345,202511,1,30,30,0,0
293345,202512,1,30,30,0,0
293350,202501,1,44,44,0,0
293350,202502,1,44,44,0,0
293350,202503,1,44,44,0,0
293350,202504,1,44,44,0,0
293350,202505,1,44,44,0,0
293350,202506,1,44,44,0,0
293350,202507,1,44,44,0,0
293350,202508,1,44,44,0,0
293350,202509,1,44,44,0,0
293350,202510,1,44,44,0,0
293350,202511,1,44,44,0,0
293350,202512,1,44,44,0,0
293360,202501,1,93,89,0,0
293360,202502,1,93,89,0,0
293360,202503,1,93,89,0,0
293360,202504,1,93,89,0,0
293360,202505,1,93,89,0,0
293360,202506,1,93,89,0,0
293360,202507,1,93,89,0,0
293360,202508,1,93,89,0,0
293360,202509,1,93,89,0,0
293360,202510,1,93,89,0,0
293360,202511,1,61,61,0,0
293360,202512,1,61,61,0,0
310010,202501,1,12,12,0,0
310010,202502,1,12,12,0,0
310010,202503,1,12,12,0,0
310010,202504,1,12,12,0,0
310010,202505,1,12,12,0,0
310010,202506,1,12,12,0,0
310010,202507,1,12,12,0,0
310010,202508,1,12,12,0,0
310010,202509,1,12,12,0,0
310010,202510,1,12,12,0,0
310010,202511,1,12,12,0,0
310010,202512,1,12,12,0,0
310020,202501,1,50,45,0,0
310020,202502,1,50,45,0,0
310020,202503,1,50,45,0,0
310020,202504,1,50,45,0,0
310020,202505,1,50,45,0,0
310020,202506,1,50,45,0,0
310020,202507,1,50,45,0,0
310020,202508,1,50,45,0,0
310020,202509,1,50,45,0,0
310020,202510,1,50,45,0,0
310020,202511,1,50,45,0,0
310020,202512,1,50,45,0,0
310030,202501,1,69,61,0,0
310030,202502,1,69,61,0,0
310030,202503,1,69,61,0,0
310030,202504,1,69,61,0,0
310030,202505,1,69,61,0,0
310030,202506,1,69,61,0,0
310030,202507,1,69,61,0,0
310030,202508,1,69,61,0,0
310030,202509,1,69,61,0,0
310030,202510,1,69,61,0,0
310030,202511,1,69,61,0,0
310030,202512,1,69,61,0,0
310060,202501,1,15,15,0,0
310060,202502,1,15,15,0,0
310060,202503,1,15,15,0,0
310060,202504,1,15,15,0,0
310060,202505,1,15,15,0,0
310060,202506,1,15,15,0,0
310060,202507,1,15,15,0,0
310060,202508,1,15,15,0,0
310060,202509,1,15,15,0,0
310060,202510,1,15,15,0,0
310060,202511,1,15,15,0,0
310060,202512,1,15,15,0,0
310090,202501,1,66,61,0,0
310090,202502,1,66,61,0,0
310090,202503,1,66,61,0,0
310090,202504,1,66,61,0,0
310090,202505,1,66,61,0,0
310090,202506,1,66,61,0,0
310090,202507,1,66,61,0,0
310090,202508,1,66,61,0,0
310090,202509,1,66,61,0,0
310090,202510,1,66,61,0,0
310090,202511,1,66,61,0,0
310090,202512,1,66,61,0,0
310100,202501,1,47,46,0,0
310100,202502,1,47,46,0,0
310100,202503,1,47,46,0,0
310100,202504,1,47,46,0,0
310100,202505,1,47,46,0,0
310100,202506,1,47,46,0,0
310100,202507,1,47,46,0,0
310100,202508,1,47,46,0,0
310100,202509,1,47,46,0,0
310100,202510,1,47,46,0,0
310100,202511,1,47,46,0,0
310100,202512,1,47,46,0,0
310110,202501,1,53,43,0,0
310110,202502,1,53,43,0,0
310110,202503,1,53,43,0,0
310110,202504,1,53,43,0,0
310110,202505,1,53,43,0,0
310110,202506,1,53,43,0,0
310110,202507,1,53,43,0,0
310110,202508,1,53,43,0,0
310110,202509,1,53,43,0,0
310110,202510,1,53,43,0,0
310110,202511,1,53,43,0,0
310110,202512,1,53,43,0,0
310120,202501,1,49,33,10,0
310120,202502,1,49,33,10,0
310120,202503,1,49,33,10,0
310120,202504,1,49,33,10,0
310120,202505,1,49,33,10,0
310120,202506,1,49,33,10,0
310120,202507,1,49,33,10,0
310120,202508,1,49,33,10,0
310120,202509,1,49,33,10,0
310120,202510,1,49,33,10,0
310120,202511,1,49,33,10,0
310120,202512,1,49,33,10,0
310130,202501,1,17,13,0,0
310130,202502,1,17,13,0,0
310130,202503,1,17,13,0,0
310130,202504,1,17,13,0,0
310130,202505,1,17,13,0,0
310130,202506,1,17,13,0,0
310130,202507,1,17,13,0,0
310130,202508,1,17,13,0,0
310130,202509,1,17,13,0,0
310130,202510,1,17,13,0,0
310130,202511,1,17,13,0,0
310130,202512,1,17,13,0,0
310150,202501,1,98,55,10,5
310150,202502,1,98,55,10,5
310150,202503,1,98,55,10,5
310150,202504,1,98,55,10,5
310150,202505,1,98,55,10,5
310150,202506,1,96,55,8,5
310150,202507,1,96,55,8,5
310150,202508,1,96,55,8,5
310150,202509,1,96,55,8,5
310150,202510,1,96,55,8,5
310150,202511,1,96,55,8,5
310150,202512,1,96,55,8,5
310160,202501,3,394,287,72,53
310160,202502,3,394,287,72,53
310160,202503,3,394,287,72,53
310160,202504,3,394,287,72,53
310160,202505,3,394,287,72,53
310160,202506,3,417,291,72,53
310160,202507,3,417,291,72,53
310160,202508,3,420,299,72,53
310160,202509,3,416,295,72,53
310160,202510,3,416,295,72,53
310160,202511,3,416,295,72,53
310160,202512,3,416,295,72,53
310170,202501,1,89,83,10,9
310170,202502,1,89,83,10,9
310170,202503,1,89,83,10,9
310170,202504,1,91,85,10,9
310170,202505,1,91,85,10,9
310170,202506,1,91,85,10,9
310170,202507,1,95,89,10,9
310170,202508,1,95,89,10,9
310170,202509,1,95,89,10,9
310170,202510,1,95,89,10,9
310170,202511,1,95,89,10,9
310170,202512,1,95,89,10,9
310190,202501,1,44,40,0,0
310190,202502,1,48,44,0,0
310190,202503,1,48,44,0,0
310190,202504,1,48,44,0,0
310190,202505,1,48,44,0,0
310190,202506,1,48,44,0,0
310190,202507,1,48,44,0,0
310190,202508,1,48,44,0,0
310190,202509,1,48,44,0,0
310190,202510,1,48,44,0,0
310190,202511,1,48,44,0,0
310190,202512,1,48,44,0,0
310200,202501,1,26,20,0,0
310200,202502,1,26,20,0,0
310200,202503,1,26,20,0,0
310200,202504,1,26,20,0,0
310200,202505,1,26,20,0,0
310200,202506,1,26,20,0,0
310200,202507,1,26,20,0,0
310200,202508,1,26,20,0,0
310200,202509,1,26,20,0,0
310200,202510,1,26,20,0,0
310200,202511,1,26,20,0,0
310200,202512,1,27,21,0,0
310210,202501,1,19,18,0,0
310210,202502,1,19,18,0,0
310210,202503,1,19,18,0,0
310210,202504,1,19,18,0,0
310210,202505,1,19,18,0,0
310210,202506,1,19,18,0,0
310210,202507,1,19,18,0,0
310210,202508,1,19,18,0,0
310210,202509,1,19,18,0,0
310210,202510,1,19,18,0,0
310210,202511,1,19,18,0,0
310210,202512,1,19,18,0,0
310230,202501,1,35,30,0,0
310230,202502,1,35,30,0,0
310230,202503,1,35,30,0,0
310230,202504,1,35,30,0,0
310230,202505,1,35,30,0,0
310230,202506,1,35,30,0,0
310230,202507,1,35,30,0,0
310230,202508,1,35,30,0,0
310230,202509,1,35,30,0,0
310230,202510,1,35,30,0,0
310230,202511,1,35,30,0,0
310230,202512,1,35,30,0,0
310260,202501,1,52,37,0,0
310260,202502,1,52,37,0,0
310260,202503,1,52,37,0,0
310260,202504,1,52,37,0,0
310260,202505,1,52,37,0,0
310260,202506,1,52,37,0,0
310260,202507,1,52,37,0,0
310260,202508,1,52,37,0,0
310260,202509,1,52,37,0,0
310260,202510,1,52,37,0,0
310260,202511,1,52,37,0,0
310260,202512,1,52,37,0,0
310270,202501,1,37,37,0,0
310270,202502,1,37,37,0,0
310270,202503,1,37,37,0,0
310270,202504,1,37,37,0,0
310270,202505,1,37,37,0,0
310270,202506,1,37,37,0,0
310270,202507,1,37,37,0,0
310270,202508,1,37,37,0,0
310270,202509,1,37,37,0,0
310270,202510,1,37,37,0,0
310270,202511,1,37,37,0,0
310270,202512,1,37,37,0,0
310280,202501,2,54,41,0,0
310280,202502,2,54,41,0,0
310280,202503,2,54,41,0,0
310280,202504,2,54,41,0,0
310280,202505,2,54,41,0,0
310280,202506,2,54,41,0,0
310280,202507,2,54,41,0,0
310280,202508,2,54,41,0,0
310280,202509,2,54,38,0,0
310280,202510,2,54,38,0,0
310280,202511,2,54,38,0,0
310280,202512,2,54,38,0,0
310290,202501,1,13,12,0,0
310290,202502,1,13,12,0,0
310290,202503,1,13,12,0,0
310290,202504,1,13,12,0,0
310290,202505,1,13,12,0,0
310290,202506,1,13,12,0,0
310290,202507,1,13,12,0,0
310290,202508,1,13,12,0,0
310290,202509,1,13,12,0,0
310290,202510,1,13,12,0,0
310290,202511,1,13,12,0,0
310290,202512,1,13,12,0,0
310340,202501,1,84,71,1,0
310340,202502,1,84,71,1,0
310340,202503,1,84,71,1,0
310340,202504,1,84,71,1,0
310340,202505,1,84,71,1,0
310340,202506,1,84,71,1,0
310340,202507,1,85,72,1,0
310340,202508,1,85,72,1,0
310340,202509,1,85,72,1,0
310340,202510,1,85,72,1,0
310340,202511,1,85,72,1,0
310340,202512,1,85,72,1,0
310350,202501,5,628,431,89,50
310350,202502,5,628,431,89,50
310350,202503,5,628,431,89,50
310350,202504,5,628,431,89,50
310350,202505,5,628,436,89,55
310350,202506,5,628,436,89,55
310350,202507,5,628,436,89,55
310350,202508,5,630,438,89,55
310350,202509,5,630,438,89,55
310350,202510,5,630,438,89,55
310350,202511,5,630,438,89,55
310350,202512,5,600,418,76,55
310375,202501,1,14,14,0,0
310375,202502,1,14,14,0,0
310375,202503,1,14,14,0,0
310375,202504,1,14,14,0,0
310375,202505,1,14,14,0,0
310375,202506,1,14,14,0,0
310375,202507,1,14,14,0,0
310375,202508,1,14,14,0,0
310375,202509,1,14,14,0,0
310375,202510,1,14,14,0,0
310375,202511,1,14,14,0,0
310375,202512,1,14,14,0,0
310400,202501,4,271,173,38,17
310400,202502,4,266,168,38,17
310400,202503,4,266,168,38,17
310400,202504,4,281,158,42,17
310400,202505,4,280,154,42,17
310400,202506,4,278,152,42,17
310400,202507,4,278,152,42,17
310400,202508,4,278,152,42,17
310400,202509,4,254,155,33,17
310400,202510,4,254,155,33,17
310400,202511,4,254,155,33,17
310400,202512,4,254,155,33,17
310410,202501,1,9,9,0,0
310410,202502,1,9,9,0,0
310410,202503,1,9,9,0,0
310410,202504,1,9,9,0,0
310410,202505,1,9,9,0,0
310410,202506,1,9,9,0,0
310410,202507,1,9,9,0,0
310410,202508,1,9,9,0,0
310410,202509,1,9,9,0,0
310410,202510,1,9,9,0,0
310410,202511,1,9,9,0,0
310410,202512,1,9,9,0,0
310420,202501,2,75,44,10,0
310420,202502,2,75,44,10,0
310420,202503,2,75,44,10,0
310420,202504,2,75,44,10,0
310420,202505,2,75,44,10,0
310420,202506,2,75,44,10,0
310420,202507,2,75,44,10,0
310420,202508,2,75,44,10,0
310420,202509,2,75,44,10,0
310420,202510,2,75,44,10,0
310420,202511,2,75,44,10,0
310420,202512,2,75,44,10,0
310430,202501,1,16,16,0,0
310430,202502,1,16,16,0,0
310430,202503,1,16,16,0,0
310430,202504,1,16,16,0,0
310430,202505,1,16,16,0,0
310430,202506,1,16,16,0,0
310430,202507,1,16,16,0,0
310430,202508,1,16,16,0,0
310430,202509,1,16,16,0,0
310430,202510,1,16,16,0,0
310430,202511,1,16,16,0,0
310430,202512,1,16,16,0,0
310450,202501,1,33,33,0,0
310450,202502,1,33,33,0,0
310450,202503,1,33,33,0,0
310450,202504,1,33,33,0,0
310450,202505,1,33,33,0,0
310450,202506,1,33,33,0,0
310450,202507,1,33,33,0,0
310450,202508,1,33,33,0,0
310450,202509,1,34,33,0,0
310450,202510,1,34,33,0,0
310450,202511,1,34,33,0,0
310450,202512,1,34,33,0,0
310470,202501,1,38,38,0,0
310470,202502,1,38,38,0,0
310470,202503,1,38,38,0,0
310470,202504,1,44,44,0,0
310470,202505,1,44,44,0,0
310470,202506,1,44,44,0,0
310470,202507,1,44,44,0,0
310470,202508,1,44,44,0,0
310470,202509,1,44,44,0,0
310470,202510,1,44,44,0,0
310470,202511,1,44,44,0,0
310470,202512,1,44,44,0,0
310490,202501,1,69,58,10,10
310490,202502,1,69,58,10,10
310490,202503,1,69,58,10,10
310490,202504,1,69,58,10,10
310490,202505,1,69,58,10,10
310490,202506,1,69,58,10,10
310490,202507,1,74,63,10,10
310490,202508,1,74,63,10,10
310490,202509,1,74,63,10,10
310490,202510,1,74,63,10,10
310490,202511,1,74,63,10,10
310490,202512,1,74,63,10,10
310510,202501,2,93,77,0,0
310510,202502,2,93,77,0,0
310510,202503,2,93,77,0,0
310510,202504,2,93,77,0,0
310510,202505,2,93,77,0,0
310510,202506,2,93,77,0,0
310510,202507,2,93,77,0,0
310510,202508,2,93,77,0,0
310510,202509,2,93,77,0,0
310510,202510,2,93,77,0,0
310510,202511,2,93,77,0,0
310510,202512,2,93,77,0,0
310530,202507,1,9,9,0,0
310530,202508,1,9,9,0,0
310530,202509,1,9,9,0,0
310530,202510,1,9,9,0,0
310530,202511,1,9,9,0,0
310530,202512,1,9,9,0,0
310540,202501,1,35,35,0,0
310540,202502,1,35,35,0,0
310540,202503,1,35,35,0,0
310540,202504,1,35,35,0,0
310540,202505,1,35,35,0,0
310540,202506,1,35,35,0,0
310540,202507,1,35,35,0,0
310540,202508,1,35,35,0,0
310540,202509,1,35,35,0,0
310540,202510,1,35,35,0,0
310540,202511,1,35,35,0,0
310540,202512,1,35,35,0,0
310560,202501,9,768,428,85,50
310560,202502,9,768,430,85,50
310560,202503,9,769,431,85,50
310560,202504,9,769,431,85,50
310560,202505,9,768,423,85,50
310560,202506,9,774,429,85,50
310560,202507,9,773,428,85,50
310560,202508,9,763,418,85,50
310560,202509,9,763,418,85,50
310560,202510,9,763,418,85,50
310560,202511,9,773,418,85,50
310560,202512,9,773,419,85,60
310590,202501,1,57,51,0,0
310590,202502,1,55,49,0,0
310590,202503,1,55,49,0,0
310590,202504,1,55,49,0,0
310590,202505,1,55,49,0,0
310590,202506,1,55,50,0,0
310590,202507,1,60,54,0,0
310590,202508,1,60,54,0,0
310590,202509,1,60,51,0,0
310590,202510,1,60,51,0,0
310590,202511,1,60,51,0,0
310590,202512,1,60,51,0,0
310620,202501,61,10773,6206,1703,900
310620,202502,62,10787,6212,1703,900
310620,202503,62,10787,6212,1703,900
310620,202504,62,10858,6247,1699,900
310620,202505,62,10988,6264,1743,900
310620,202506,62,11108,6346,1765,900
310620,202507,62,11108,6347,1765,900
310620,202508,62,11097,6340,1755,900
310620,202509,61,11089,6330,1755,900
310620,202510,61,11089,6330,1755,900
310620,202511,62,11091,6320,1755,900
310620,202512,62,11059,6320,1753,900
310630,202501,1,50,47,0,0
310630,202502,1,50,47,0,0
310630,202503,1,50,47,0,0
310630,202504,1,50,47,0,0
310630,202505,1,50,47,0,0
310630,202506,1,50,47,0,0
310630,202507,1,50,47,0,0
310630,202508,1,50,47,0,0
310630,202509,1,50,47,0,0
310630,202510,1,50,47,0,0
310630,202511,1,50,47,0,0
310630,202512,1,50,47,0,0
310640,202501,1,36,36,0,0
310640,202502,1,36,36,0,0
310640,202503,1,36,36,0,0
310640,202504,1,36,36,0,0
310640,202505,1,36,36,0,0
310640,202506,1,22,22,0,0
310640,202507,1,22,22,0,0
310640,202508,1,22,22,0,0
310640,202509,1,22,22,0,0
310640,202510,1,22,22,0,0
310640,202511,1,22,22,0,0
310640,202512,1,22,22,0,0
310650,202501,1,40,40,0,0
310650,202502,1,40,40,0,0
310650,202503,1,40,40,0,0
310650,202504,1,40,40,0,0
310650,202505,1,40,40,0,0
310650,202506,1,40,40,0,0
310650,202507,1,40,40,0,0
310650,202508,1,40,40,0,0
310650,202509,1,40,40,0,0
310650,202510,1,40,40,0,0
310650,202511,1,40,40,0,0
310650,202512,1,40,40,0,0
310670,202501,4,1085,475,170,66
310670,202502,4,1085,475,170,66
310670,202503,4,1085,475,170,66
310670,202504,4,1085,475,170,66
310670,202505,4,1109,475,170,66
310670,202506,4,1121,483,174,66
310670,202507,4,1104,475,170,66
310670,202508,4,1104,475,170,66
310670,202509,4,1104,475,170,66
310670,202510,4,1094,475,170,66
310670,202511,4,1094,475,170,66
310670,202512,4,1106,475,182,66
310690,202501,1,31,20,0,0
310690,202502,1,32,24,0,0
310690,202503,1,32,24,0,0
310690,202504,1,32,24,0,0
310690,202505,1,32,24,0,0
310690,202506,1,32,24,0,0
310690,202507,1,32,24,0,0
310690,202508,1,32,21,0,0
310690,202509,1,32,21,0,0
310690,202510,1,32,21,0,0
310690,202511,1,32,21,0,0
310690,202512,1,32,21,0,0
310710,202501,1,80,64,9,9
310710,202502,1,80,64,9,9
310710,202503,1,80,68,9,9
310710,202504,1,80,68,9,9
310710,202505,1,80,68,9,9
310710,202506,1,80,68,9,9
310710,202507,1,80,68,9,9
310710,202508,1,80,68,9,9
310710,202509,1,80,68,9,9
310710,202510,1,80,68,9,9
310710,202511,1,80,68,9,9
310710,202512,1,80,68,9,9
310730,202501,1,70,70,0,0
310730,202502,1,70,70,0,0
310730,202503,1,70,70,0,0
310730,202504,1,70,70,0,0
310730,202505,1,70,70,0,0
310730,202506,1,70,70,0,0
310730,202507,1,70,70,0,0
310730,202508,1,70,70,0,0
310730,202509,1,70,70,0,0
310730,202510,1,70,70,0,0
310730,202511,1,70,70,0,0
310730,202512,1,70,70,0,0
310740,202501,1,94,75,10,9
310740,202502,1,94,75,10,9
310740,202503,1,94,75,10,9
310740,202504,1,94,75,10,9
310740,202505,1,94,75,10,9
310740,202506,1,94,75,10,9
310740,202507,1,111,82,20,9
310740,202508,1,111,82,20,9
310740,202509,1,111,82,20,9
310740,202510,1,107,78,20,9
310740,202511,1,107,78,20,9
310740,202512,1,107,78,20,9
310750,202501,1,19,19,0,0
310750,202502,1,19,19,0,0
310750,202503,1,19,19,0,0
310750,202504,1,19,19,0,0
310750,202505,1,19,19,0,0
310750,202506,1,19,19,0,0
310750,202507,1,19,19,0,0
310750,202508,1,19,19,0,0
310750,202509,1,19,19,0,0
310750,202510,1,19,19,0,0
310750,202511,1,19,19,0,0
310750,202512,1,19,19,0,0
310780,202501,1,40,33,0,0
310780,202502,1,40,33,0,0
310780,202503,1,40,33,0,0
310780,202504,1,40,33,0,0
310780,202505,1,40,33,0,0
310780,202506,1,40,33,0,0
310780,202507,1,40,33,0,0
310780,202508,1,40,33,0,0
310780,202509,1,40,33,0,0
310780,202510,1,40,33,0,0
310780,202511,1,40,33,0,0
310780,202512,1,40,33,0,0
310800,202501,1,66,50,0,0
310800,202502,1,66,50,0,0
310800,202503,1,66,50,0,0
310800,202504,1,66,50,0,0
310800,202505,1,66,50,0,0
310800,202506,1,66,50,0,0
310800,202507,1,49,38,0,0
310800,202508,1,49,38,0,0
310800,202509,1,49,38,0,0
310800,202510,1,49,38,0,0
310800,202511,1,49,38,0,0
310800,202512,1,49,38,0,0
310820,202501,1,7,7,0,0
310820,202502,1,7,7,0,0
310820,202503,1,7,7,0,0
310820,202504,1,7,7,0,0
310820,202505,1,7,7,0,0
310820,202506,1,7,7,0,0
310820,202507,1,7,7,0,0
310820,202508,1,7,7,0,0
310820,202509,1,7,7,0,0
310820,202510,1,7,7,0,0
310820,202511,1,7,7,0,0
310820,202512,1,7,7,0,0
310825,202501,1,1,1,0,0
310825,202502,1,1,1,0,0
310825,202503,1,1,1,0,0
310825,202504,1,1,1,0,0
310825,202505,1,1,1,0,0
310825,202506,1,1,1,0,0
310825,202507,1,1,1,0,0
310825,202508,1,1,1,0,0
310825,202509,1,1,1,0,0
310825,202510,1,1,1,0,0
310825,202511,1,1,1,0,0
310825,202512,1,1,1,0,0
310840,202501,1,19,19,0,0
310840,202502,1,19,19,0,0
310840,202503,1,19,19,0,0
310840,202504,1,19,19,0,0
310840,202505,1,19,19,0,0
310840,202506,1,19,19,0,0
310840,202507,1,19,19,0,0
310840,202508,1,19,19,0,0
310840,202509,1,19,19,0,0
310840,202510,1,19,19,0,0
310840,202511,1,19,19,0,0
310840,202512,1,19,19,0,0
310860,202501,2,118,108,10,10
310860,202502,2,118,108,10,10
310860,202503,2,118,108,10,10
310860,202504,2,118,108,10,10
310860,202505,2,118,108,10,10
310860,202506,2,118,108,10,10
310860,202507,2,118,108,10,10
310860,202508,2,118,108,10,10
310860,202509,2,118,108,10,10
310860,202510,2,118,108,10,10
310860,202511,2,118,108,10,10
310860,202512,2,118,108,10,10
310890,202501,1,31,24,0,0
310890,202502,1,31,24,0,0
310890,202503,1,31,24,0,0
310890,202504,1,31,24,0,0
310890,202505,1,31,24,0,0
310890,202506,1,31,24,0,0
310890,202507,1,31,24,0,0
310890,202508,1,31,24,0,0
310890,202509,1,31,24,0,0
310890,202510,1,31,24,0,0
310890,202511,1,31,24,0,0
310890,202512,1,31,24,0,0
310900,202501,1,61,61,8,8
310900,202502,1,61,61,8,8
310900,202503,1,61,61,8,8
310900,202504,1,61,61,8,8
310900,202505,1,87,85,10,8
310900,202506,1,87,85,10,8
310900,202507,1,87,85,10,8
310900,202508,1,87,85,10,8
310900,202509,1,87,85,10,8
310900,202510,1,87,85,10,8
310900,202511,1,87,85,10,8
310900,202512,1,87,85,10,8
310910,202501,1,25,19,0,0
310910,202502,1,25,19,0,0
310910,202503,1,25,19,0,0
310910,202504,1,25,19,0,0
310910,202505,1,25,19,0,0
310910,202506,1,25,19,0,0
310910,202507,1,25,19,0,0
310910,202508,1,25,19,0,0
310910,202509,1,25,19,0,0
310910,202510,1,25,19,0,0
310910,202511,1,25,19,0,0
310910,202512,1,25,19,0,0
310930,202501,1,31,21,0,0
310930,202502,1,31,21,0,0
310930,202503,1,31,21,0,0
310930,202504,1,31,21,0,0
310930,202505,1,31,21,0,0
310930,202506,1,31,21,0,0
310930,202507,1,31,21,0,0
310930,202508,1,31,21,0,0
310930,202509,1,31,21,0,0
310930,202510,1,31,21,0,0
310930,202511,1,31,21,0,0
310930,202512,1,31,21,0,0
310940,202501,1,10,10,0,0
310940,202502,1,10,10,0,0
310940,202503,1,10,10,0,0
310940,202504,1,10,10,0,0
310940,202505,1,10,10,0,0
310940,202506,1,10,10,0,0
310940,202507,1,10,10,0,0
310940,202508,1,10,10,0,0
310940,202509,1,10,10,0,0
310940,202510,1,10,10,0,0
310940,202511,1,10,10,0,0
310940,202512,1,10,10,0,0
310950,202501,1,42,30,0,0
310950,202502,1,42,30,0,0
310950,202503,1,42,30,0,0
310950,202504,1,42,30,0,0
310950,202505,1,42,30,0,0
310950,202506,1,42,30,0,0
310950,202507,1,42,30,0,0
310950,202508,1,44,30,0,0
310950,202509,1,44,30,0,0
310950,202510,1,44,30,0,0
310950,202511,1,44,30,0,0
310950,202512,1,44,30,0,0
310990,202501,1,36,33,0,0
310990,202502,1,36,33,0,0
310990,202503,1,36,33,0,0
310990,202504,1,36,33,0,0
310990,202505,1,36,33,0,0
310990,202506,1,36,33,0,0
310990,202507,1,36,33,0,0
310990,202508,1,36,33,0,0
310990,202509,1,36,33,0,0
310990,202510,1,36,33,0,0
310990,202511,1,36,33,0,0
310990,202512,1,36,33,0,0
311000,202501,1,57,52,0,0
311000,202502,1,57,52,0,0
311000,202503,1,57,52,0,0
311000,202504,1,57,52,0,0
