competencia,cod_municipio,CNES,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,leitos,leitos_sus,leitos_uti,leitos_uti_sus,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS,flag_inconsistencia
202504,431000,5395674,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,261160,5396670,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291080,5398398,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,314810,5406978,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,33,0,2,0,2,0,0,0,0,0,0,0,0,0,0
202504,250750,5407524,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,292740,5407591,M,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,98,0,24,0,5,0,0,0,19,0,0,0,0,0,0
202504,330455,5409063,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,96,0,30,0,30,0,0,0,0,0,0,0,0,0,0
202504,291460,5409144,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,260250,5411165,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,412500,5412293,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330240,5412447,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,274,258,46,34,30,30,6,4,10,0,0,0,0,0,0
202504,330455,5414830,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,91,0,7,0,7,0,0,0,0,0,0,0,0,0,0
202504,352680,5416302,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,320520,5417139,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,399,0,74,0,36,0,2,0,17,0,0,0,19,0,0
202504,520140,5419662,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,88,88,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,355030,5420938,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,244,224,50,30,30,10,10,10,10,10,0,0,0,0,0
202504,354260,5426936,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,431690,5433509,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,352220,5435072,M,20,PRONTO SOCORRO GERAL,1120,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,5437156,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,130260,5441560,E,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,220700,5442095,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330045,5445329,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,290900,5446333,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,211130,5446546,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,63,63,15,15,15,15,0,0,0,0,0,0,0,0,0
202504,355030,5451612,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,230410,5456312,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,315120,5468361,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330320,5478898,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,99,84,6,6,6,6,0,0,0,0,0,0,0,0,0
202504,240160,5498457,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150613,5498465,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,108,108,30,30,20,20,5,5,5,5,0,0,0,0,0
202504,330455,5510341,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,104,0,30,0,20,0,0,0,10,0,0,0,0,0,0
202504,355620,5515483,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,119,0,53,0,40,0,3,0,10,0,0,0,0,0,0
202504,412240,5539900,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,261160,5540739,E,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,59,0,19,0,19,0,0,0,0,0,0,0,0,0,0
202504,291080,5552842,M,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,19,0,8,0,0,0,8,0,0,0,0,0,0,0,0
202504,510340,5558638,E,05,HOSPITAL GERAL,1236,HOSPITAL_PÚBLICO,171,96,75,0,43,0,32,0,0,0,0,0,0,0,0
202504,150095,5572924,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,260290,5581923,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521890,5584108,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,220585,5585120,D,15,UNIDADE MISTA,1031,HOSPITAL_PÚBLICO,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150680,5585422,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,173,153,69,49,30,20,10,10,29,19,0,0,0,0,0
202504,354890,5586348,M,05,HOSPITAL GERAL,2011,HOSPITAL_PRIVADO,93,91,20,20,10,10,10,10,0,0,0,0,0,0,0
202504,150553,5586720,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,5590450,M,05,HOSPITAL GERAL,2046,HOSPITAL_PRIVADO,154,0,40,0,30,0,0,0,0,0,0,0,10,0,0
202504,150060,5597501,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,108,108,30,30,20,20,5,5,5,5,0,0,0,0,0
202504,150420,5599504,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,135,115,38,38,20,20,9,9,9,9,0,0,0,0,0
202504,430360,5602742,E,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,410420,5603145,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,158,141,80,75,80,75,0,0,0,0,0,0,0,0,0
202504,355030,5607442,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,500370,5610044,M,05,HOSPITAL GERAL,1279,HOSPITAL_PÚBLICO,114,114,20,20,20,20,0,0,0,0,0,0,0,0,0
202504,260410,5615895,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,212,0,28,0,16,0,6,0,6,0,0,0,0,0,0
202504,270800,5616298,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,142,119,20,20,10,10,0,0,10,10,0,0,0,0,0
202504,292740,5616387,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,317020,5617286,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,110020,5618347,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,410100,5621674,E,05,HOSPITAL GERAL,3301,HOSPITAL_FILANTRÓPICO,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,312690,5625882,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,320530,5633079,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,110012,5633192,M,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,250750,5654319,D,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,129,97,28,18,18,8,0,0,0,0,0,0,10,10,0
202504,354850,5654688,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,53,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,120039,5661714,E,15,UNIDADE MISTA,1023,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,320150,5678838,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,41,0,14,0,5,0,1,0,8,0,0,0,0,0,0
202504,330420,5681359,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520540,5685834,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,41,8,9,4,9,4,0,0,0,0,0,0,0,0,0
202504,330070,5691710,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,58,0,7,0,7,0,0,0,0,0,0,0,0,0,0
202504,430290,5699525,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,120001,5701929,E,15,UNIDADE MISTA,1023,HOSPITAL_PÚBLICO,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150420,5703425,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,5710979,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,420460,5712068,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,112,1,16,0,8,0,0,0,8,0,0,0,0,0,0
202504,280030,5714397,E,07,HOSPITAL ESPECIALIZADO,1236,HOSPITAL_PÚBLICO,183,183,34,34,0,0,0,0,34,34,0,0,0,0,0
202504,355030,5715792,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330455,5717256,M,05,HOSPITAL GERAL,2011,HOSPITAL_PRIVADO,425,425,245,245,245,245,0,0,0,0,0,0,0,0,0
202504,530010,5717515,E,05,HOSPITAL GERAL,3077,HOSPITAL_FILANTRÓPICO,521,521,60,60,40,40,0,0,20,20,0,0,0,0,0
202504,291920,5718058,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,5718368,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,341,279,80,40,60,20,10,10,10,10,0,0,0,0,0
202504,420320,5726123,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,432230,5729297,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,320130,5731186,E,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,420840,5749018,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310620,5776775,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291080,5783860,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,210820,5792959,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,530010,5796423,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,240240,5828767,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,221100,5828856,M,21,PRONTO SOCORRO ESPECIALIZADO,1155,HOSPITAL_PÚBLICO,375,375,43,43,33,33,10,10,0,0,0,0,0,0,0
202504,330040,5829593,M,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,530010,5831628,E,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,411990,5833418,E,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,127,0,38,0,28,0,2,0,8,0,0,0,0,0,0
202504,293100,5835208,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,500830,5841615,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,311730,5844843,M,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,351380,5851084,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,500110,5851351,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,120043,5858208,E,15,UNIDADE MISTA,1023,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291460,5860024,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,352900,5860490,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,251,154,57,38,37,30,4,4,16,4,0,0,0,0,0
202504,354990,5869412,E,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,30,18,5,4,0,0,5,4,0,0,0,0,0,0,0
202504,150215,5874645,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330040,5878640,M,07,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,49,49,8,8,0,0,2,2,6,6,0,0,0,0,0
202504,521250,5882451,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,510460,5883423,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150503,5886201,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,354340,5887623,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,521010,5893232,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330070,5903394,M,07,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,49,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,5907594,M,05,HOSPITAL GERAL,2046,HOSPITAL_PRIVADO,253,0,85,0,54,0,11,0,20,0,0,0,0,0,0
202504,291460,5913861,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,110045,5915104,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,431690,5922216,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,354870,5922631,M,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310620,5924820,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,530010,5927579,E,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,26,0,5,0,5,0,0,0,0,0,0,0,0,0,0
202504,353440,5932696,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,354880,5935857,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,78,77,10,9,10,9,0,0,0,0,0,0,0,0,0
202504,320150,5939712,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,65,0,15,0,7,0,3,0,5,0,0,0,0,0,0
202504,520540,5950619,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,520870,5968429,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,150495,5968496,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330390,5968879,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,221100,5973457,M,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,410180,5995280,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,83,83,18,18,9,9,3,3,6,6,0,0,0,0,0
202504,280030,6003494,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,260,3,57,0,37,0,10,0,0,0,0,0,10,0,0
202504,510340,6003575,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,28,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,520330,6006914,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330170,6007317,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,297,287,30,20,30,20,0,0,0,0,0,0,0,0,0
202504,431410,6010830,M,07,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,430230,6011926,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,291360,6014062,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,430810,6014194,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,61,51,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,290570,6017371,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,354780,6020917,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,123,123,28,28,4,4,0,0,24,24,0,0,0,0,0
202504,355280,6024688,M,21,PRONTO SOCORRO ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,293280,6025692,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,411520,6030750,D,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,500270,6039588,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,261110,6042414,M,05,HOSPITAL GERAL,2011,HOSPITAL_PRIVADO,150,150,21,21,21,21,0,0,0,0,0,0,0,0,0
202504,330455,6043941,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,99,0,5,0,0,0,0,0,5,0,0,0,0,0,0
202504,500270,6046665,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,510706,6047831,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,211130,6047955,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,420910,6048692,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,160,160,50,50,0,0,30,30,20,20,0,0,0,0,0
202504,314930,6049265,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310620,6049443,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330100,6050476,M,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,350950,6053858,M,05,HOSPITAL GERAL,1120,HOSPITAL_PÚBLICO,235,235,55,55,40,40,15,15,0,0,0,0,0,0,0
202504,330452,6069134,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,88,81,7,0,7,0,0,0,0,0,0,0,0,0,0
202504,411370,6074502,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,82,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,510790,6085423,E,05,HOSPITAL GERAL,1236,HOSPITAL_PÚBLICO,122,102,20,0,10,0,10,0,0,0,0,0,0,0,0
202504,330010,6086497,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0
202504,350570,6095666,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,302,302,39,39,20,20,8,8,11,11,0,0,0,0,0
202504,261160,6098355,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,14,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,150670,6106005,M,07,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355410,6106056,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,49,0,6,0,0,0,0,0,6,0,0,0,0,0,0
202504,240810,6108547,M,07,HOSPITAL ESPECIALIZADO,1031,HOSPITAL_PÚBLICO,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330170,6121705,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,70,0,66,0,6,0,20,0,40,0,0,0,0,0,0
202504,355030,6123740,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,525,525,85,85,85,85,0,0,0,0,0,0,0,0,0
202504,354340,6126642,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,280030,6137040,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,21,0,6,0,2,0,2,0,2,0,0,0,0,0,0
202504,220390,6137504,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330185,6146376,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,102,92,10,0,10,0,0,0,0,0,0,0,0,0,0
202504,316510,6146791,M,20,PRONTO SOCORRO GERAL,1155,HOSPITAL_PÚBLICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,355030,6148956,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,113,0,11,0,11,0,0,0,0,0,0,0,0,0,0
202504,510340,6149693,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,320520,6160883,M,15,UNIDADE MISTA,2062,HOSPITAL_PRIVADO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,310620,6163165,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,350170,6164366,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,76,76,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,330455,6176666,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,138,0,41,0,34,0,7,0,0,0,0,0,0,0,0
202504,110012,6179703,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,330455,6183948,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,352590,6194168,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,59,0,9,0,9,0,0,0,0,0,0,0,0,0,0
202504,330023,6200702,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,92,90,10,10,10,10,0,0,0,0,0,0,0,0,0
202504,500370,6201059,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,87,36,9,2,9,2,0,0,0,0,0,0,0,0,0
202504,110020,6205224,M,05,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,99,0,18,0,10,0,0,0,8,0,0,0,0,0,0
202504,354990,6209114,M,05,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,314330,6209521,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202504,210750,6209688,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
